Time|User|Action|Id|Table|Fields
03/12/2014 08:09:52|admin|delete|753|tire|

03/12/2014 08:09:52|admin|delete|754|tire|

03/12/2014 08:09:52|admin|delete|755|tire|

03/12/2014 08:09:52|admin|delete|756|tire|

03/12/2014 08:09:52|admin|delete|757|tire|

03/12/2014 08:09:52|admin|delete|758|tire|

03/12/2014 08:09:52|admin|delete|759|tire|

03/12/2014 08:09:52|admin|delete|760|tire|

03/12/2014 08:09:52|admin|delete|761|tire|

03/12/2014 08:09:52|admin|delete|762|tire|

03/12/2014 08:09:52|admin|delete|763|tire|

03/12/2014 08:09:52|admin|delete|764|tire|

03/12/2014 08:09:52|admin|delete|765|tire|

03/12/2014 08:09:59|admin|delete|736|tire|

03/12/2014 08:09:59|admin|delete|737|tire|

03/12/2014 08:09:59|admin|delete|738|tire|

03/12/2014 08:09:59|admin|delete|739|tire|

03/12/2014 08:09:59|admin|delete|740|tire|

03/12/2014 08:09:59|admin|delete|741|tire|

03/12/2014 08:09:59|admin|delete|742|tire|

03/12/2014 08:09:59|admin|delete|743|tire|

03/12/2014 08:09:59|admin|delete|744|tire|

03/12/2014 08:09:59|admin|delete|745|tire|

03/12/2014 08:09:59|admin|delete|746|tire|

03/12/2014 08:09:59|admin|delete|747|tire|

03/12/2014 08:09:59|admin|delete|748|tire|

03/12/2014 08:09:59|admin|delete|749|tire|

03/12/2014 08:09:59|admin|delete|750|tire|

03/12/2014 08:10:06|admin|delete|721|tire|

03/12/2014 08:10:06|admin|delete|722|tire|

03/12/2014 08:10:06|admin|delete|723|tire|

03/12/2014 08:10:06|admin|delete|724|tire|

03/12/2014 08:10:06|admin|delete|725|tire|

03/12/2014 08:10:06|admin|delete|726|tire|

03/12/2014 08:10:06|admin|delete|727|tire|

03/12/2014 08:10:06|admin|delete|728|tire|

03/12/2014 08:10:06|admin|delete|729|tire|

03/12/2014 08:10:06|admin|delete|730|tire|

03/12/2014 08:10:06|admin|delete|731|tire|

03/12/2014 08:10:06|admin|delete|732|tire|

03/12/2014 08:10:06|admin|delete|733|tire|

03/12/2014 08:10:07|admin|delete|734|tire|

03/12/2014 08:10:07|admin|delete|735|tire|

03/12/2014 08:10:12|admin|delete|706|tire|

03/12/2014 08:10:13|admin|delete|707|tire|

03/12/2014 08:10:13|admin|delete|708|tire|

03/12/2014 08:10:13|admin|delete|709|tire|

03/12/2014 08:10:13|admin|delete|710|tire|

03/12/2014 08:10:13|admin|delete|711|tire|

03/12/2014 08:10:13|admin|delete|712|tire|

03/12/2014 08:10:13|admin|delete|713|tire|

03/12/2014 08:10:13|admin|delete|714|tire|

03/12/2014 08:10:13|admin|delete|715|tire|

03/12/2014 08:10:13|admin|delete|716|tire|

03/12/2014 08:10:13|admin|delete|717|tire|

03/12/2014 08:10:13|admin|delete|718|tire|

03/12/2014 08:10:13|admin|delete|719|tire|

03/12/2014 08:10:13|admin|delete|720|tire|

03/12/2014 08:10:20|admin|delete|691|tire|

03/12/2014 08:10:20|admin|delete|692|tire|

03/12/2014 08:10:20|admin|delete|693|tire|

03/12/2014 08:10:20|admin|delete|694|tire|

03/12/2014 08:10:20|admin|delete|695|tire|

03/12/2014 08:10:20|admin|delete|696|tire|

03/12/2014 08:10:20|admin|delete|697|tire|

03/12/2014 08:10:20|admin|delete|698|tire|

03/12/2014 08:10:20|admin|delete|699|tire|

03/12/2014 08:10:20|admin|delete|700|tire|

03/12/2014 08:10:20|admin|delete|701|tire|

03/12/2014 08:10:20|admin|delete|702|tire|

03/12/2014 08:10:20|admin|delete|703|tire|

03/12/2014 08:10:20|admin|delete|704|tire|

03/12/2014 08:10:20|admin|delete|705|tire|

03/12/2014 08:10:26|admin|delete|676|tire|

03/12/2014 08:10:26|admin|delete|677|tire|

03/12/2014 08:10:27|admin|delete|678|tire|

03/12/2014 08:10:27|admin|delete|679|tire|

03/12/2014 08:10:27|admin|delete|680|tire|

03/12/2014 08:10:27|admin|delete|681|tire|

03/12/2014 08:10:27|admin|delete|682|tire|

03/12/2014 08:10:27|admin|delete|683|tire|

03/12/2014 08:10:27|admin|delete|684|tire|

03/12/2014 08:10:27|admin|delete|685|tire|

03/12/2014 08:10:27|admin|delete|686|tire|

03/12/2014 08:10:27|admin|delete|687|tire|

03/12/2014 08:10:27|admin|delete|688|tire|

03/12/2014 08:10:27|admin|delete|689|tire|

03/12/2014 08:10:27|admin|delete|690|tire|

03/12/2014 08:10:32|admin|delete|661|tire|

03/12/2014 08:10:32|admin|delete|662|tire|

03/12/2014 08:10:32|admin|delete|663|tire|

03/12/2014 08:10:32|admin|delete|664|tire|

03/12/2014 08:10:32|admin|delete|665|tire|

03/12/2014 08:10:32|admin|delete|666|tire|

03/12/2014 08:10:32|admin|delete|667|tire|

03/12/2014 08:10:32|admin|delete|668|tire|

03/12/2014 08:10:33|admin|delete|669|tire|

03/12/2014 08:10:33|admin|delete|670|tire|

03/12/2014 08:10:33|admin|delete|671|tire|

03/12/2014 08:10:33|admin|delete|672|tire|

03/12/2014 08:10:33|admin|delete|673|tire|

03/12/2014 08:10:33|admin|delete|674|tire|

03/12/2014 08:10:33|admin|delete|675|tire|

03/12/2014 08:10:40|admin|delete|646|tire|

03/12/2014 08:10:40|admin|delete|647|tire|

03/12/2014 08:10:40|admin|delete|648|tire|

03/12/2014 08:10:40|admin|delete|649|tire|

03/12/2014 08:10:40|admin|delete|650|tire|

03/12/2014 08:10:40|admin|delete|651|tire|

03/12/2014 08:10:40|admin|delete|652|tire|

03/12/2014 08:10:40|admin|delete|653|tire|

03/12/2014 08:10:40|admin|delete|654|tire|

03/12/2014 08:10:40|admin|delete|655|tire|

03/12/2014 08:10:40|admin|delete|656|tire|

03/12/2014 08:10:40|admin|delete|657|tire|

03/12/2014 08:10:40|admin|delete|658|tire|

03/12/2014 08:10:40|admin|delete|659|tire|

03/12/2014 08:10:40|admin|delete|660|tire|

03/12/2014 08:11:54|admin|delete|631|tire|

03/12/2014 08:11:54|admin|delete|632|tire|

03/12/2014 08:11:54|admin|delete|633|tire|

03/12/2014 08:11:54|admin|delete|634|tire|

03/12/2014 08:11:54|admin|delete|635|tire|

03/12/2014 08:11:54|admin|delete|636|tire|

03/12/2014 08:11:54|admin|delete|637|tire|

03/12/2014 08:11:54|admin|delete|638|tire|

03/12/2014 08:11:54|admin|delete|639|tire|

03/12/2014 08:11:54|admin|delete|640|tire|

03/12/2014 08:11:54|admin|delete|641|tire|

03/12/2014 08:11:54|admin|delete|642|tire|

03/12/2014 08:11:54|admin|delete|643|tire|

03/12/2014 08:11:54|admin|delete|644|tire|

03/12/2014 08:11:54|admin|delete|645|tire|

03/12/2014 08:12:00|admin|delete|616|tire|

03/12/2014 08:12:00|admin|delete|617|tire|

03/12/2014 08:12:00|admin|delete|618|tire|

03/12/2014 08:12:00|admin|delete|619|tire|

03/12/2014 08:12:00|admin|delete|620|tire|

03/12/2014 08:12:01|admin|delete|621|tire|

03/12/2014 08:12:01|admin|delete|622|tire|

03/12/2014 08:12:01|admin|delete|623|tire|

03/12/2014 08:12:01|admin|delete|624|tire|

03/12/2014 08:12:01|admin|delete|625|tire|

03/12/2014 08:12:01|admin|delete|626|tire|

03/12/2014 08:12:01|admin|delete|627|tire|

03/12/2014 08:12:01|admin|delete|628|tire|

03/12/2014 08:12:01|admin|delete|629|tire|

03/12/2014 08:12:01|admin|delete|630|tire|

03/12/2014 08:12:07|admin|delete|601|tire|

03/12/2014 08:12:07|admin|delete|602|tire|

03/12/2014 08:12:07|admin|delete|603|tire|

03/12/2014 08:12:07|admin|delete|604|tire|

03/12/2014 08:12:07|admin|delete|605|tire|

03/12/2014 08:12:07|admin|delete|606|tire|

03/12/2014 08:12:07|admin|delete|607|tire|

03/12/2014 08:12:07|admin|delete|608|tire|

03/12/2014 08:12:07|admin|delete|609|tire|

03/12/2014 08:12:07|admin|delete|610|tire|

03/12/2014 08:12:07|admin|delete|611|tire|

03/12/2014 08:12:07|admin|delete|612|tire|

03/12/2014 08:12:07|admin|delete|613|tire|

03/12/2014 08:12:07|admin|delete|614|tire|

03/12/2014 08:12:08|admin|delete|615|tire|

03/12/2014 08:12:13|admin|delete|586|tire|

03/12/2014 08:12:13|admin|delete|587|tire|

03/12/2014 08:12:13|admin|delete|588|tire|

03/12/2014 08:12:13|admin|delete|589|tire|

03/12/2014 08:12:13|admin|delete|590|tire|

03/12/2014 08:12:13|admin|delete|591|tire|

03/12/2014 08:12:13|admin|delete|592|tire|

03/12/2014 08:12:13|admin|delete|593|tire|

03/12/2014 08:12:13|admin|delete|594|tire|

03/12/2014 08:12:13|admin|delete|595|tire|

03/12/2014 08:12:13|admin|delete|596|tire|

03/12/2014 08:12:13|admin|delete|597|tire|

03/12/2014 08:12:13|admin|delete|598|tire|

03/12/2014 08:12:13|admin|delete|599|tire|

03/12/2014 08:12:13|admin|delete|600|tire|

03/12/2014 08:12:19|admin|delete|571|tire|

03/12/2014 08:12:19|admin|delete|572|tire|

03/12/2014 08:12:19|admin|delete|573|tire|

03/12/2014 08:12:19|admin|delete|574|tire|

03/12/2014 08:12:19|admin|delete|575|tire|

03/12/2014 08:12:19|admin|delete|576|tire|

03/12/2014 08:12:19|admin|delete|577|tire|

03/12/2014 08:12:19|admin|delete|578|tire|

03/12/2014 08:12:19|admin|delete|579|tire|

03/12/2014 08:12:19|admin|delete|580|tire|

03/12/2014 08:12:19|admin|delete|581|tire|

03/12/2014 08:12:19|admin|delete|582|tire|

03/12/2014 08:12:19|admin|delete|583|tire|

03/12/2014 08:12:19|admin|delete|584|tire|

03/12/2014 08:12:19|admin|delete|585|tire|

03/12/2014 08:12:25|admin|delete|556|tire|

03/12/2014 08:12:25|admin|delete|557|tire|

03/12/2014 08:12:25|admin|delete|558|tire|

03/12/2014 08:12:25|admin|delete|559|tire|

03/12/2014 08:12:25|admin|delete|560|tire|

03/12/2014 08:12:25|admin|delete|561|tire|

03/12/2014 08:12:25|admin|delete|562|tire|

03/12/2014 08:12:25|admin|delete|563|tire|

03/12/2014 08:12:25|admin|delete|564|tire|

03/12/2014 08:12:25|admin|delete|565|tire|

03/12/2014 08:12:25|admin|delete|566|tire|

03/12/2014 08:12:25|admin|delete|567|tire|

03/12/2014 08:12:25|admin|delete|568|tire|

03/12/2014 08:12:26|admin|delete|569|tire|

03/12/2014 08:12:26|admin|delete|570|tire|

03/12/2014 08:12:35|admin|delete|552|tire|

03/12/2014 08:12:35|admin|delete|553|tire|

03/12/2014 08:12:35|admin|delete|554|tire|

03/12/2014 08:12:36|admin|delete|555|tire|

03/12/2014 15:13:37|admin|add|2490|shipment|299-298-4-2-0-0-0-0-17273-1418857200-1-1-1--0-0--0-0-0-0-0-0-0-0

03/12/2014 15:15:10|admin|edit|2490|shipment|299-298-4-2-0-0-0-0-17273-1418857200-1-1-1--0-0--0-1-0-0-0

03/12/2014 15:16:15|admin|add|2491|shipment|298-306-4-3-0-500000-0-0-17273-1419375600-1-1-1--0-0--0-0-0-0-0-0-0-0

03/12/2014 15:19:12|admin|add|2492|shipment|308-306-4-3-0-500000-0-0-17273-1419202800-1-1-1--0-0--0-0-0-0-0-0-0-0

03/12/2014 15:22:58|admin|add|2493|shipment|308-315-4-1-29-600000-0-0-17273-1418166000-1-1-1--0-0--0-17400000-0-17400000-0-0-0-0

03/12/2014 15:23:53|admin|edit|2493|shipment|308-315-4-1-0-600000-0-0-17273-1418166000-1-1-1--0-0--0-1-0-0-0

04/12/2014 13:18:59|admin|add|2494|shipment|319-306-5-6-29-600000-0-50000-17273-1417647600-1-1-1-ds-40000-0-fdf-0-17400000-15618909-1781091-0-0-0-0

04/12/2014 13:20:27|admin|edit|2494|shipment|319-306-5-6-30.5-600000-0-50000-17273-1417647600-1-1-1-ds-40000-0-fdf-0-1-18300000-15671409-2628591

04/12/2014 13:22:11|admin|add|2495|shipment|319-306-5-1-29-500000-0-0-17273-1417734000-2-1-1--0-0--0-14500000-15618909--1118909-52500-0-0-0

04/12/2014 13:25:59|admin|add|2496|shipment|305-309-5-3-29-600000-0-0-17273-1418338800-2-1-1--0-0--0-17400000-0-17400000-0-0-0-0

04/12/2014 23:11:24|admin|add|2497|shipment|315-305-7-3-1-30000-0-0-17273-1417561200-1-1-1--0-0--0-30000-0-30000-0-0-0-1

04/12/2014 23:12:04|admin|delete|2497|shipment|

04/12/2014 23:12:44|admin|add|2498|shipment|306-298-7-6-29-500000-0-400000-17273-1417647600-1-1-1-fdfd-0-0--0-14500000-9532000-4968000-0-0-0-0

18/12/2014 11:10:42|admin|edit|1|work|Gọi điện cho khách hàng Minh Khoa-3-0

18/12/2014 11:29:28|admin|add|35|task|1418857200-25-4

18/12/2014 11:32:14|admin|add|36|task|1418857200-35-1

18/12/2014 13:23:03|admin|edit|35|work|Testing-211-0

19/12/2014 08:04:18|admin|delete|36|task|

19/12/2014 08:10:28|admin|delete|35|task|

02/01/2015 09:44:34|admin|add|1|revenue|296-298-1-3-25-600000-1422486000-15000000

02/01/2015 13:40:24|admin|add|2499|shipment|298-305-1-1-29-300000-100-0-14545-1420758000-1-1-1--0-0--0-0-100000-400000-tài xế-1-8700000-500000-8200000-0-0-0-1

03/01/2015 08:04:46|admin|add|2500|shipment|308-305-4-1-29-500000-0-0-17273-1421881200-3-1-1--0-0--0-0-500000-30000-tu-30-14500000-530000-13970000-0-0-0-1

06/02/2015 13:48:42|admin|approve|1|equipment|

06/02/2015 13:49:02|admin|approve|29|equipment|

09/02/2015 14:57:49|admin|edit|297|warehouse|KT - Gỗ-180000-30000-50000-20000-10000-100000

09/02/2015 14:59:23|admin|edit|299|warehouse|ĐN - Long Bình-180000-20000-40000-20000-100000-20000

09/02/2015 14:59:54|admin|edit|319|warehouse|VT - Đạm Phú Mỹ-60000-15000-10000-20000-10000-20000

24/02/2015 10:42:32|admin|add|2501|shipment|312-299-2-3-0-0-0-0-0-1424127600-3-1-1--0-0--0--0-0--0-0--1-0---0-162727--162727-0-0-0-1

24/02/2015 10:43:24|admin|add|2502|shipment|307-297-1-3-0-0-0-0-0-1423695600-3-1-1--0-0--0--0-0--0-0--1-0---0-0-0--0-0-1

17/03/2015 21:05:28|admin|add|503|road|244-2.5-420-1-254545-250000-200000-200000-1426633200-1521327600-1

17/03/2015 21:11:59|admin|add|504|road|244-2.5-420-1-254545-250000-200000-200000-1426633200-1521327600-1-46-13

17/03/2015 21:21:39|admin|add|505|road|244-2.5-420-1-254545-250000-200000-200000-1426633200-1521327600-1-46-13

07/04/2015 10:12:38|admin|edit|755|equipment|1424646000-31-50000-221-4-1

07/04/2015 14:12:48|admin|add|3752|shipment|72-1-1-1-29-400000-50-0-17273-1429740000-3-1-1--0-0--0--0-0--0-0--1-0-0--11600000-0-11600000--0-0-0-1

07/04/2015 14:13:28|admin|delete|3752|shipment|

07/04/2015 14:13:55|admin|add|3753|shipment|52-96-5-2-29-200000-0-0-17273-1429740000-3-1-1--0-0--0--0-0--0-0--1-0-0--5800000-0-5800000--0-0-0-1

08/04/2015 09:13:00|admin|add|792|equipment|tire.tire_status=1 AND tire.tire_position=2 AND own=1 AND vehicle=

08/04/2015 09:34:03|admin|add|816|equipment|tire.tire_status=1 AND tire.tire_position=2 AND own=1 AND vehicle=

08/04/2015 09:41:05|admin|add|840|equipment|1428444000-19-50000-60000-16-0

10/04/2015 09:00:06|admin|edit|1|vehicle|51C - 36529-ĐÀO VĂN THỊNH-093 393 9979-1

10/04/2015 09:51:38|admin|edit|3753|shipment|52-96-5-2-29-200000-100-200-0-17273-1429740000-3-1-2-4--0-0--0--0-0--0-0--1-0-0--1-5800000-0-5800000-0-0

16/04/2015 10:25:40|admin|add|1|driver|Minh-090 208 5911-1-1429221600-1523916000

16/04/2015 10:26:45|admin|edit|1|driver|ĐÀO VĂN THỊNH-093 393 9979-2-1429221600-1523916000

18/04/2015 13:41:34|admin|shipment_plan|5134|shipment|

18/04/2015 13:43:52|admin|shipment_plan|5134|shipment|

18/04/2015 13:44:08|admin|shipment_plan|5134|shipment|

18/04/2015 13:44:08|admin|shipment_plan|5134|shipment|

18/04/2015 13:44:40|admin|shipment_plan|4370|shipment|

18/04/2015 13:45:57|admin|shipment_plan|5134|shipment|

18/04/2015 13:45:57|admin|shipment_plan|5134|shipment|

18/04/2015 13:46:15|admin|shipment_plan|5134|shipment|

18/04/2015 13:46:48|admin|shipment_plan|5134|shipment|

18/04/2015 13:48:54|admin|shipment_plan|5134|shipment|

18/04/2015 13:49:50|admin|shipment_plan|5134|shipment|

18/04/2015 13:50:25|admin|shipment_plan|5134|shipment|

18/04/2015 13:51:12|admin|shipment_plan|5134|shipment|

21/04/2015 15:35:35|admin|shipment_expect|5134|shipment|

21/04/2015 15:35:41|admin|shipment_expect|5134|shipment|

21/04/2015 15:35:51|admin|shipment_expect|5134|shipment|

21/04/2015 15:36:26|admin|shipment_expect|5134|shipment|

21/04/2015 15:36:31|admin|shipment_plan|5134|shipment|

01/05/2015 00:55:09|admin|add|1095|excess|31-2-4-2015-1345000-0-0-4722

01/05/2015 00:55:09|admin|edit|4722|shipment|235-234-31-117-29-250000-0-0-0-14436-1427666400-1-1-1-1--0-0--0--0--0-0--1-0-0--1-7250000-2678920-4571080-0-1345000

01/05/2015 00:55:38|admin|add|1096|excess|31-2-4-2015-1880001-0-0-4721

01/05/2015 00:55:38|admin|edit|4721|shipment|234-235-31-15-0-0-150-0-0-14436-1427666400-1-1-6-1--0-0--0--0--0-0--1-0-0-1-1-0-2936021--2936021-0-1880001

01/05/2015 00:55:57|admin|edit|4721|shipment|234-235-31-15-0-0-150-0-0-14436-1427666400-1-1-6-1--0-0--0--0--0-0--1-0-0--1-0-2936021--2936021-0-1880001

02/05/2015 23:09:31|admin|edit|11|vehicle|72C - 04122--2

04/05/2015 14:45:15|admin|add|590|road|58-1-100-1-181818-300000-400000-500000-1388444400-1483138800-1-7-2

04/05/2015 14:45:42|admin|add|590|road|58-1-100-1-181818-300000-400000-500000-1388876400-1483570800-1

04/05/2015 15:13:56|admin|add|591|road|58-1-100-1-90909-300000-400000-500000-1388876400-1483570800-1-7-2

04/05/2015 15:15:21|admin|add|592|road|58-1-100-1-90909-100000-400000-500000-1388617200-1420844400-1-7-2

04/05/2015 15:16:20|admin|add|594|road|58-1-100-1-90909-100000-300000-500000-1421276400-1421708400-1-7-2

04/05/2015 19:02:44|admin|add|595|road|58-2-100-1-9091-0-0-0-1430690400-1525384800-1-2-7

04/05/2015 19:03:26|admin|add|595|road|58-0-100-1-0-0-0-0-1430690400-1525384800-1-7-2

04/05/2015 19:04:28|admin|add|595|road|58-0-100-1-0-0-0-0-1430690400-1525384800-1-7-2

04/05/2015 20:27:14|admin|add|595|road|116-2-200-1-0-0-0-0-1430690400-1525384800-1-7-2

04/05/2015 20:29:12|admin|add|595|road|58-2-100-1-0-0-0-0-1431036000-1525730400-1-7-2

04/05/2015 20:29:47|admin|add|596|road|116-1-200-1-90909-100000-300000-500000-1430690400-1525384800-1-7-2

04/05/2015 20:35:27|admin|add|596|road|116-1-200-1-0-0-0-0-1432072800-1526767200-1-7-2

05/05/2015 07:47:06|admin|edit|1|warehouse|BD - KCN Tân Uyên(gỗ)-200000-0-0-0-0-200000-1388617200-1483311600-1

05/05/2015 07:47:18|admin|edit|1|warehouse|BD - KCN Tân Uyên(gỗ)-200000-0-0-0-0-200000-1388530800-1483225200-1

05/05/2015 07:47:38|admin|edit|1|warehouse|BD - KCN Tân Uyên(gỗ)-200000-0-0-0-0-200000-1389308400-1484002800-1

05/05/2015 07:48:22|admin|edit|1|warehouse|BD - KCN Tân Uyên(gỗ)-200000-0-0-0-0-200000-1388530800-1483225200-1

05/05/2015 07:49:56|admin|edit|1|warehouse|BD - KCN Tân Uyên(gỗ)-200000-0-0-0-0-200000-1389308400-1484002800-1

05/05/2015 07:50:46|admin|edit|1|warehouse|BD - KCN Tân Uyên(gỗ)-200000-0-0-0-0-200000-1388530800-1483225200-1

05/05/2015 07:51:46|admin|add|266|warehouse|200000-0-0-0-0-200000-1389308400-1484002800-1

05/05/2015 07:52:35|admin|add|266|warehouse|200000-0-0-0-0-200000-1389308400-1484002800-1

05/05/2015 07:55:08|admin|add|267|warehouse|200000-0-0-0-0-200000-1389308400-1484002800-1-BD - KCN Tân Uyên(gỗ)

05/05/2015 08:17:23|admin|add|268|warehouse|a-0-0-0-0-0-0-1430776800-1525471200-1-268

05/05/2015 08:23:39|admin|delete|267|warehouse|

05/05/2015 08:24:05|admin|edit|1|warehouse|BD - KCN Tân Uyên(gỗ)-200000-0-0-0-0-200000-1388530800-1483225200-1

05/05/2015 08:24:17|admin|add|269|warehouse|200000-0-0-0-0-200000-1389308400-1484002800-1-BD - KCN Tân Uyên(gỗ)-1

05/05/2015 10:29:53|admin|shipment_expect|5134|shipment|

07/05/2015 13:28:13|admin|edit|584|road|240.7-0.6-415-1-500000-250000-200000-200000-1428444000-1522965600-1

11/05/2015 13:23:09|admintcmt|add|5153|shipment|1-2-1-14-29.97-200000-0-0-0-0-1431468000-1-1-1-1--0-0--0--0--0-0--1-0-0--5994000-0-5994000-0-0-0-0-0-1

13/05/2015 13:48:53|admintcmt|add|1|supplies|1431554400-a-2000000-1-a-a-0-2000000

13/05/2015 13:51:43|admintcmt|edit|1|supplies|1431554400-a-2000000-1-a-a-0-2000000

13/05/2015 14:59:54|admintcmt|approve|1|supplies|

14/05/2015 16:42:06|admintcmt|add|270|warehouse|a-0-0-0-0-0-0-1431554400-1526248800-1-270

27/05/2015 09:43:25|admintcmt|add|1043|tire|3000000000001-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1044|tire|3000000000002-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1045|tire|3000000000003-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1046|tire|3000000000004-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1047|tire|3000000000005-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1048|tire|3000000000006-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1049|tire|3000000000007-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1050|tire|3000000000008-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1051|tire|3000000000009-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1052|tire|3000000000010-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1053|tire|3000000000011-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1054|tire|3000000000012-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1055|tire|3000000000013-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1056|tire|3000000000014-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1057|tire|3000000000015-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1058|tire|3000000000016-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:25|admintcmt|add|1059|tire|3000000000017-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1060|tire|3000000000018-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1061|tire|3000000000019-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1062|tire|3000000000020-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1063|tire|3000000000021-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1064|tire|3000000000022-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1065|tire|3000000000023-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1066|tire|3000000000024-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1067|tire|3000000000025-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1068|tire|3000000000026-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1069|tire|3000000000027-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1070|tire|3000000000028-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1071|tire|3000000000029-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1072|tire|3000000000030-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1073|tire|3000000000031-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1074|tire|3000000000032-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1075|tire|3000000000033-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1076|tire|3000000000034-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1077|tire|3000000000035-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1078|tire|3000000000036-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1079|tire|3000000000037-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1080|tire|3000000000038-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1081|tire|3000000000039-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1082|tire|3000000000040-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1083|tire|3000000000041-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:26|admintcmt|add|1084|tire|3000000000042-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1085|tire|3000000000043-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1086|tire|3000000000044-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1087|tire|3000000000045-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1088|tire|3000000000046-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1089|tire|3000000000047-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1090|tire|3000000000048-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1091|tire|3000000000049-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1092|tire|3000000000050-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1093|tire|3000000000051-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1094|tire|3000000000052-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1095|tire|3000000000053-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1096|tire|3000000000054-2-5000000-2-DOUBLEROAD

27/05/2015 09:43:27|admintcmt|add|1097|tire|3000000000055-2-5000000-2-DOUBLEROAD

